Timestamp,year,CCT,CVA,ECA,ELU,FRE,LAX,MX,NCT,NE,NVA,NW,PAC,SDG,SW
4356,2016,0.08,0.12,0.09,0.03,0.01,0.14,0.06,0.08,0.15,0.17,0.02,0.02,0.02,0
4357,2016,0.05,0.15,0.11,0.03,0.01,0.17,0.08,0.09,0.18,0.14,0.01,0.02,0.03,0
4358,2016,0.07,0.2,0.13,0.03,0.02,0.2,0.11,0.09,0.2,0.13,0,0.02,0.04,0
4359,2016,0.2,0.25,0.16,0.05,0.04,0.25,0.16,0.1,0.22,0.12,0.01,0.02,0.05,0
4360,2016,0.51,0.31,0.19,0.1,0.07,0.33,0.23,0.12,0.24,0.11,0.01,0.02,0.06,0
4361,2016,0.8,0.36,0.22,0.23,0.09,0.42,0.27,0.18,0.27,0.11,0.02,0.03,0.07,0
4362,2016,0.85,0.43,0.28,0.48,0.11,0.49,0.28,0.25,0.29,0.11,0.05,0.08,0.08,0
4363,2016,0.72,0.42,0.33,0.75,0.13,0.51,0.25,0.36,0.31,0.12,0.11,0.24,0.1,0
4364,2016,0.36,0.39,0.45,0.86,0.13,0.47,0.26,0.36,0.31,0.22,0.22,0.42,0.13,0
4365,2016,0.16,0.42,0.51,0.81,0.12,0.46,0.26,0.31,0.33,0.32,0.36,0.46,0.15,0
4366,2016,0.13,0.41,0.49,0.63,0.1,0.46,0.26,0.27,0.35,0.35,0.41,0.43,0.14,0
4367,2016,0.14,0.39,0.44,0.41,0.07,0.48,0.25,0.23,0.38,0.34,0.37,0.43,0.13,0
4368,2016,0.12,0.36,0.38,0.24,0.04,0.49,0.25,0.21,0.41,0.32,0.29,0.45,0.12,0
4369,2016,0.1,0.32,0.32,0.16,0.02,0.49,0.26,0.18,0.46,0.3,0.23,0.46,0.12,0
4370,2016,0.09,0.29,0.25,0.14,0.02,0.47,0.29,0.16,0.52,0.26,0.17,0.44,0.09,0
4371,2016,0.1,0.26,0.2,0.15,0.02,0.44,0.35,0.14,0.59,0.22,0.14,0.42,0.07,0
4372,2016,0.1,0.23,0.16,0.15,0.02,0.4,0.43,0.11,0.66,0.2,0.11,0.41,0.05,0
4373,2016,0.09,0.18,0.13,0.14,0.01,0.35,0.5,0.05,0.69,0.19,0.08,0.38,0.04,0
4374,2016,0.08,0.12,0.1,0.11,0,0.29,0.55,0.02,0.69,0.13,0.05,0.3,0.03,0
4375,2016,0.04,0.04,0.07,0.07,0,0.25,0.56,0,0.67,0.07,0.02,0.19,0.02,0
4376,2016,0.04,0,0.08,0.03,0,0.2,0.53,0,0.67,0.04,0.06,0.11,0.02,0
4377,2016,0.09,0.02,0.1,0.01,0,0.18,0.49,0,0.75,0.02,0.09,0.03,0.03,0
4378,2016,0.1,0.07,0.13,0.01,0,0.2,0.5,0,0.84,0.01,0.08,0,0.04,0
4379,2016,0.13,0.16,0.18,0.01,0,0.21,0.56,0,0.88,0.01,0.06,0.01,0.05,0
4380,2016,0.19,0.26,0.24,0.02,0,0.21,0.71,0,0.89,0.01,0.05,0.04,0.07,0
4381,2016,0.3,0.36,0.28,0.05,0.02,0.2,0.85,0,0.9,0.01,0.06,0.05,0.09,0
4382,2016,0.5,0.44,0.33,0.1,0.04,0.19,0.9,0,0.9,0.01,0.09,0.05,0.12,0
4383,2016,0.72,0.49,0.38,0.19,0.08,0.21,0.9,0,0.9,0.02,0.16,0.05,0.16,0
4384,2016,0.82,0.51,0.44,0.35,0.15,0.25,0.9,0,0.9,0.03,0.25,0.07,0.19,0
4385,2016,0.84,0.52,0.52,0.53,0.23,0.3,0.9,0.01,0.9,0.05,0.32,0.14,0.22,0
4386,2016,0.74,0.54,0.59,0.67,0.3,0.36,0.9,0.05,0.9,0.08,0.35,0.28,0.22,0
4387,2016,0.47,0.5,0.59,0.72,0.34,0.4,0.9,0.1,0.88,0.14,0.32,0.41,0.17,0
4388,2016,0.22,0.41,0.57,0.65,0.36,0.37,0.9,0.15,0.76,0.2,0.31,0.47,0.17,0
4389,2016,0.15,0.4,0.54,0.52,0.38,0.3,0.9,0.16,0.67,0.25,0.37,0.46,0.2,0
4390,2016,0.11,0.37,0.47,0.37,0.38,0.25,0.9,0.15,0.6,0.29,0.31,0.43,0.23,0
4391,2016,0.08,0.33,0.41,0.28,0.39,0.23,0.9,0.13,0.55,0.3,0.22,0.41,0.27,0
4392,2016,0.07,0.29,0.34,0.23,0.42,0.23,0.9,0.13,0.54,0.29,0.13,0.39,0.3,0
4393,2016,0.06,0.25,0.29,0.21,0.46,0.24,0.9,0.15,0.55,0.28,0.08,0.37,0.32,0
4394,2016,0.05,0.2,0.23,0.19,0.42,0.22,0.9,0.16,0.58,0.27,0.05,0.36,0.31,0
4395,2016,0.03,0.16,0.19,0.16,0.36,0.17,0.9,0.15,0.61,0.27,0.03,0.33,0.28,0
4396,2016,0.01,0.13,0.16,0.13,0.28,0.13,0.9,0.13,0.62,0.27,0.03,0.3,0.27,0
4397,2016,0,0.1,0.14,0.1,0.2,0.1,0.9,0.08,0.61,0.29,0.03,0.25,0.26,0
4398,2016,0,0.08,0.12,0.07,0.13,0.07,0.89,0.02,0.56,0.28,0.03,0.17,0.21,0
4399,2016,0,0.05,0.09,0.04,0.08,0.07,0.88,0.01,0.5,0.33,0.01,0.07,0.18,0
4400,2016,0,0.05,0.13,0.02,0.07,0.08,0.85,0.01,0.52,0.34,0,0.01,0.2,0
4401,2016,0,0.08,0.17,0,0.06,0.1,0.8,0.01,0.51,0.33,0,0,0.17,0
4402,2016,0,0.13,0.22,0,0.07,0.13,0.76,0.03,0.57,0.32,0,0.05,0.15,0
4403,2016,0,0.21,0.28,0,0.1,0.12,0.76,0.06,0.68,0.31,0,0.11,0.16,0
4404,2016,0.02,0.32,0.33,0,0.13,0.08,0.79,0.08,0.78,0.32,0.01,0.12,0.21,0
4405,2016,0.07,0.44,0.38,0.01,0.16,0.06,0.84,0.11,0.85,0.34,0.04,0.11,0.28,0
4406,2016,0.15,0.54,0.4,0.01,0.2,0.04,0.87,0.13,0.87,0.36,0.1,0.1,0.33,0
4407,2016,0.22,0.57,0.4,0.02,0.25,0.04,0.88,0.13,0.87,0.38,0.19,0.07,0.37,0
4408,2016,0.28,0.55,0.4,0.04,0.3,0.04,0.88,0.1,0.88,0.4,0.3,0.05,0.38,0
4409,2016,0.31,0.51,0.4,0.06,0.36,0.05,0.89,0.07,0.88,0.41,0.41,0.04,0.35,0
4410,2016,0.29,0.46,0.4,0.12,0.42,0.06,0.89,0.05,0.87,0.4,0.51,0.04,0.29,0
4411,2016,0.21,0.32,0.36,0.24,0.46,0.08,0.89,0.03,0.83,0.4,0.5,0.09,0.19,0
4412,2016,0.16,0.24,0.41,0.49,0.49,0.07,0.89,0.05,0.66,0.41,0.4,0.16,0.17,0
4413,2016,0.13,0.21,0.43,0.68,0.5,0.06,0.87,0.13,0.55,0.41,0.38,0.14,0.18,0
4414,2016,0.08,0.17,0.4,0.68,0.46,0.04,0.81,0.31,0.47,0.37,0.3,0.07,0.2,0
4415,2016,0.04,0.13,0.35,0.58,0.41,0.03,0.72,0.5,0.42,0.32,0.18,0,0.21,0
4416,2016,0.04,0.09,0.32,0.46,0.35,0.02,0.63,0.6,0.39,0.26,0.09,0,0.23,0
4417,2016,0.07,0.07,0.31,0.35,0.3,0.02,0.55,0.52,0.37,0.19,0.04,0.08,0.25,0
4418,2016,0.08,0.06,0.3,0.26,0.24,0.01,0.52,0.41,0.37,0.14,0.01,0.24,0.25,0
4419,2016,0.08,0.06,0.3,0.19,0.17,0.01,0.49,0.34,0.37,0.13,0.01,0.28,0.28,0
4420,2016,0.09,0.06,0.29,0.14,0.12,0.01,0.47,0.27,0.37,0.14,0.01,0.2,0.32,0
4421,2016,0.1,0.05,0.26,0.1,0.08,0.01,0.48,0.18,0.37,0.13,0.02,0.1,0.35,0
4422,2016,0.12,0.04,0.21,0.08,0.04,0.02,0.5,0.18,0.35,0.09,0.05,0.04,0.31,0
4423,2016,0.09,0.02,0.19,0.04,0.01,0.03,0.51,0.18,0.26,0.08,0.03,0.03,0.35,0
4424,2016,0.22,0.07,0.24,0.03,0,0.06,0.49,0.17,0.22,0.07,0.22,0.07,0.43,0
4425,2016,0.35,0.17,0.25,0.03,0,0.07,0.45,0.16,0.2,0.07,0.34,0.09,0.41,0
4426,2016,0.44,0.26,0.23,0.05,0,0.07,0.41,0.16,0.19,0.06,0.43,0.1,0.34,0
4427,2016,0.52,0.35,0.21,0.07,0,0.06,0.41,0.18,0.24,0.06,0.55,0.12,0.28,0
4428,2016,0.61,0.43,0.19,0.11,0.01,0.06,0.48,0.19,0.35,0.06,0.66,0.15,0.23,0
4429,2016,0.68,0.49,0.19,0.2,0.02,0.06,0.62,0.16,0.46,0.07,0.74,0.16,0.19,0
4430,2016,0.7,0.51,0.2,0.3,0.02,0.05,0.76,0.11,0.49,0.08,0.81,0.12,0.16,0
4431,2016,0.67,0.53,0.23,0.44,0.03,0.04,0.84,0.06,0.48,0.09,0.84,0.06,0.13,0
4432,2016,0.61,0.55,0.31,0.59,0.03,0.03,0.88,0.03,0.47,0.1,0.85,0.02,0.12,0
4433,2016,0.53,0.57,0.41,0.69,0.04,0.02,0.89,0.01,0.45,0.11,0.83,0.01,0.13,0
4434,2016,0.42,0.6,0.49,0.71,0.04,0.01,0.89,0,0.43,0.13,0.76,0,0.16,0
4435,2016,0.26,0.58,0.5,0.67,0.04,0.01,0.89,0,0.39,0.15,0.55,0.01,0.2,0
4436,2016,0.15,0.56,0.48,0.57,0.04,0.02,0.89,0.04,0.28,0.19,0.41,0.03,0.28,0
4437,2016,0.1,0.54,0.41,0.44,0.05,0.03,0.88,0.13,0.21,0.24,0.41,0.05,0.35,0
4438,2016,0.04,0.47,0.32,0.29,0.06,0.04,0.83,0.28,0.17,0.29,0.35,0.07,0.38,0
4439,2016,0.01,0.42,0.25,0.17,0.05,0.06,0.71,0.44,0.15,0.29,0.25,0.09,0.38,0
4440,2016,0,0.38,0.2,0.1,0.03,0.08,0.55,0.57,0.13,0.27,0.18,0.12,0.36,0
4441,2016,0,0.35,0.17,0.05,0.01,0.1,0.41,0.6,0.12,0.24,0.15,0.16,0.33,0
4442,2016,0.01,0.3,0.15,0.03,0,0.11,0.29,0.61,0.13,0.2,0.11,0.19,0.29,0
4443,2016,0.03,0.27,0.15,0.04,0,0.13,0.21,0.61,0.15,0.19,0.09,0.21,0.27,0
4444,2016,0.03,0.26,0.13,0.06,0,0.14,0.17,0.57,0.16,0.18,0.1,0.23,0.25,0
4445,2016,0.03,0.26,0.12,0.07,0,0.14,0.13,0.41,0.17,0.17,0.12,0.24,0.22,0
4446,2016,0.02,0.24,0.1,0.06,0,0.13,0.1,0.41,0.15,0.13,0.15,0.21,0.17,0
4447,2016,0,0.13,0.06,0.03,0,0.12,0.06,0.46,0.09,0.12,0.1,0.14,0.16,0
4448,2016,0.01,0.07,0.05,0.01,0,0.1,0.05,0.41,0.06,0.12,0.15,0.08,0.14,0
4449,2016,0.03,0.02,0.03,0,0,0.08,0.05,0.31,0.06,0.1,0.27,0.01,0.09,0
4450,2016,0.04,0.01,0.03,0,0,0.07,0.06,0.22,0.08,0.09,0.28,0,0.04,0
4451,2016,0.06,0.01,0.04,0,0,0.08,0.09,0.14,0.11,0.09,0.28,0,0.02,0
4452,2016,0.07,0.01,0.05,0,0,0.09,0.14,0.09,0.15,0.09,0.28,0,0.01,0
4453,2016,0.1,0.01,0.07,0,0.01,0.1,0.23,0.08,0.19,0.1,0.28,0,0.01,0
4454,2016,0.12,0.01,0.08,0.02,0.03,0.11,0.33,0.08,0.22,0.09,0.33,0,0.01,0
4455,2016,0.12,0.02,0.1,0.08,0.05,0.11,0.43,0.09,0.24,0.09,0.38,0,0.02,0
4456,2016,0.12,0.05,0.12,0.21,0.07,0.12,0.51,0.11,0.25,0.08,0.41,0,0.03,0
4457,2016,0.13,0.09,0.15,0.46,0.1,0.14,0.58,0.11,0.27,0.08,0.43,0,0.04,0
4458,2016,0.17,0.13,0.18,0.73,0.11,0.16,0.67,0.11,0.27,0.08,0.43,0.02,0.05,0
4459,2016,0.22,0.19,0.22,0.8,0.12,0.18,0.73,0.15,0.25,0.08,0.33,0.08,0.06,0
4460,2016,0.24,0.22,0.26,0.79,0.11,0.18,0.76,0.2,0.19,0.1,0.26,0.17,0.07,0
4461,2016,0.24,0.26,0.3,0.71,0.1,0.15,0.77,0.22,0.17,0.13,0.23,0.24,0.07,0
4462,2016,0.2,0.26,0.33,0.6,0.09,0.12,0.74,0.22,0.16,0.16,0.2,0.29,0.06,0
4463,2016,0.15,0.23,0.34,0.48,0.08,0.1,0.68,0.17,0.16,0.17,0.14,0.29,0.06,0
4464,2016,0.1,0.19,0.34,0.37,0.07,0.09,0.61,0.1,0.15,0.16,0.08,0.28,0.06,0
4465,2016,0.07,0.17,0.31,0.27,0.06,0.1,0.56,0.06,0.15,0.15,0.04,0.25,0.06,0
4466,2016,0.05,0.2,0.25,0.19,0.05,0.12,0.5,0.03,0.16,0.13,0.02,0.23,0.08,0
4467,2016,0.03,0.21,0.2,0.11,0.04,0.16,0.45,0.02,0.19,0.12,0,0.21,0.1,0
4468,2016,0.01,0.2,0.16,0.06,0.02,0.21,0.4,0.01,0.21,0.1,0,0.21,0.11,0
4469,2016,0,0.2,0.12,0.02,0.01,0.25,0.35,0.01,0.21,0.08,0,0.2,0.1,0
4470,2016,0,0.17,0.08,0.01,0,0.28,0.32,0.02,0.2,0.06,0,0.16,0.07,0
4471,2016,0,0.12,0.04,0,0,0.32,0.28,0.02,0.12,0.05,0,0.09,0.04,0
4472,2016,0.01,0.1,0.01,0,0,0.3,0.27,0.01,0.1,0.06,0,0.04,0.01,0
4473,2016,0,0.08,0,0.02,0.02,0.27,0.3,0.01,0.17,0.07,0,0.01,0,0
4474,2016,0,0.04,0,0.05,0.04,0.24,0.34,0.02,0.26,0.08,0,0,0.01,0
4475,2016,0,0.03,0,0.08,0.07,0.22,0.41,0.02,0.37,0.09,0.01,0,0.01,0
4476,2016,0,0.02,0,0.11,0.1,0.23,0.5,0.02,0.49,0.1,0.03,0,0.01,0
4477,2016,0,0.02,0.01,0.14,0.15,0.25,0.61,0.03,0.64,0.11,0.04,0,0.02,0
4478,2016,0,0.02,0.01,0.18,0.22,0.28,0.74,0.04,0.73,0.13,0.07,0.01,0.02,0
4479,2016,0,0.03,0.01,0.23,0.29,0.31,0.85,0.05,0.79,0.16,0.11,0.01,0.03,0
4480,2016,0,0.05,0.01,0.3,0.39,0.34,0.89,0.05,0.83,0.19,0.14,0.02,0.03,0
4481,2016,0.01,0.06,0.01,0.4,0.49,0.34,0.9,0.04,0.84,0.23,0.17,0.02,0.04,0
4482,2016,0.02,0.08,0.02,0.52,0.54,0.33,0.9,0.05,0.81,0.27,0.18,0.03,0.05,0
4483,2016,0.03,0.07,0.05,0.56,0.54,0.35,0.9,0.08,0.73,0.29,0.18,0.11,0.06,0
4484,2016,0.06,0.11,0.12,0.75,0.52,0.42,0.9,0.13,0.56,0.34,0.27,0.26,0.09,0
4485,2016,0.12,0.14,0.16,0.82,0.49,0.46,0.89,0.18,0.49,0.41,0.37,0.33,0.1,0
4486,2016,0.14,0.15,0.16,0.78,0.44,0.48,0.89,0.24,0.43,0.45,0.41,0.34,0.11,0
4487,2016,0.14,0.13,0.14,0.67,0.4,0.49,0.88,0.3,0.38,0.45,0.45,0.34,0.12,0
4488,2016,0.1,0.11,0.1,0.52,0.37,0.51,0.88,0.37,0.35,0.42,0.54,0.34,0.12,0
4489,2016,0.06,0.08,0.07,0.39,0.32,0.55,0.86,0.38,0.32,0.37,0.59,0.34,0.12,0
4490,2016,0.02,0.07,0.04,0.31,0.28,0.57,0.83,0.37,0.32,0.33,0.54,0.33,0.12,0
4491,2016,0.01,0.06,0.03,0.24,0.23,0.59,0.78,0.35,0.32,0.28,0.47,0.34,0.11,0
4492,2016,0,0.03,0.02,0.16,0.17,0.6,0.72,0.3,0.32,0.24,0.41,0.34,0.1,0
4493,2016,0,0.01,0.02,0.11,0.11,0.59,0.69,0.19,0.32,0.19,0.36,0.33,0.09,0
4494,2016,0,0,0.02,0.06,0.07,0.58,0.68,0.13,0.32,0.12,0.29,0.29,0.06,0
4495,2016,0,0,0.01,0.03,0.05,0.54,0.63,0.15,0.27,0.09,0.19,0.22,0.02,0
4496,2016,0,0,0,0.02,0.04,0.49,0.56,0.15,0.25,0.05,0.21,0.15,0.01,0
4497,2016,0,0,0,0.02,0.05,0.49,0.49,0.18,0.28,0.01,0.16,0.08,0.02,0
4498,2016,0,0,0,0.02,0.08,0.48,0.45,0.24,0.32,0,0.1,0.03,0.01,0
4499,2016,0,0,0,0.04,0.11,0.47,0.45,0.28,0.4,0,0.05,0.03,0.01,0
4500,2016,0,0.02,0,0.08,0.15,0.47,0.49,0.32,0.51,0.01,0.02,0.04,0.02,0
4501,2016,0,0.05,0.01,0.15,0.17,0.5,0.56,0.39,0.65,0.01,0.01,0.08,0.03,0
4502,2016,0.01,0.1,0.03,0.22,0.22,0.55,0.64,0.57,0.73,0.01,0,0.15,0.06,0
4503,2016,0.05,0.14,0.05,0.28,0.27,0.59,0.71,0.76,0.75,0.01,0,0.27,0.1,0
4504,2016,0.12,0.18,0.08,0.32,0.32,0.63,0.74,0.82,0.73,0.02,0,0.42,0.14,0
4505,2016,0.19,0.19,0.14,0.35,0.35,0.66,0.75,0.77,0.65,0.02,0,0.63,0.19,0
4506,2016,0.15,0.19,0.21,0.36,0.36,0.7,0.74,0.59,0.56,0.02,0.01,0.77,0.22,0
4507,2016,0.06,0.17,0.31,0.41,0.35,0.7,0.72,0.52,0.49,0.02,0.01,0.82,0.21,0
4508,2016,0.01,0.21,0.42,0.57,0.33,0.68,0.71,0.5,0.41,0.03,0.04,0.75,0.23,0
4509,2016,0,0.25,0.48,0.62,0.31,0.64,0.7,0.48,0.35,0.04,0.08,0.64,0.23,0
4510,2016,0,0.26,0.47,0.57,0.26,0.61,0.67,0.46,0.3,0.06,0.11,0.56,0.22,0
4511,2016,0.01,0.26,0.44,0.49,0.22,0.63,0.64,0.43,0.24,0.07,0.14,0.53,0.19,0
4512,2016,0.01,0.27,0.4,0.36,0.19,0.65,0.62,0.4,0.18,0.09,0.16,0.5,0.15,0
4513,2016,0.02,0.26,0.37,0.25,0.18,0.68,0.59,0.32,0.13,0.1,0.18,0.47,0.11,0
4514,2016,0.01,0.24,0.32,0.17,0.17,0.67,0.56,0.26,0.11,0.11,0.16,0.46,0.1,0
4515,2016,0,0.21,0.28,0.13,0.15,0.65,0.54,0.23,0.12,0.11,0.13,0.46,0.09,0
4516,2016,0,0.18,0.23,0.11,0.13,0.63,0.53,0.18,0.15,0.11,0.12,0.45,0.08,0
4517,2016,0,0.16,0.18,0.11,0.12,0.58,0.5,0.16,0.18,0.1,0.14,0.43,0.07,0
4518,2016,0,0.13,0.12,0.11,0.1,0.49,0.44,0.11,0.19,0.07,0.16,0.36,0.04,0
4519,2016,0,0.06,0.06,0.08,0.08,0.39,0.36,0.06,0.16,0.03,0.12,0.3,0.02,0
4520,2016,0,0.01,0.03,0.05,0.06,0.3,0.26,0.02,0.13,0.01,0.11,0.2,0.01,0
4521,2016,0,0.01,0.03,0.03,0.05,0.3,0.19,0,0.11,0.01,0.15,0.12,0.01,0
4522,2016,0,0.01,0.04,0.02,0.04,0.32,0.15,0,0.11,0.01,0.15,0.08,0.01,0
4523,2016,0,0,0.08,0.02,0.03,0.38,0.13,0,0.13,0.01,0.14,0.07,0.02,0
4524,2016,0,0.02,0.12,0.03,0.05,0.46,0.12,0,0.15,0.02,0.13,0.1,0.04,0
4525,2016,0.01,0.05,0.15,0.08,0.07,0.53,0.13,0.01,0.17,0.03,0.12,0.14,0.07,0
4526,2016,0.05,0.11,0.19,0.18,0.11,0.61,0.18,0.01,0.19,0.03,0.12,0.21,0.12,0
4527,2016,0.1,0.2,0.24,0.38,0.14,0.68,0.21,0.01,0.21,0.04,0.1,0.28,0.19,0
4528,2016,0.12,0.31,0.31,0.64,0.17,0.73,0.22,0.01,0.22,0.04,0.07,0.34,0.24,0
4529,2016,0.1,0.38,0.39,0.81,0.19,0.75,0.21,0.02,0.21,0.04,0.05,0.41,0.26,0
4530,2016,0.06,0.43,0.47,0.83,0.2,0.75,0.21,0.07,0.2,0.05,0.02,0.5,0.23,0
4531,2016,0.04,0.44,0.49,0.76,0.2,0.72,0.21,0.15,0.19,0.07,0.01,0.52,0.19,0
4532,2016,0.02,0.38,0.49,0.56,0.17,0.64,0.19,0.25,0.18,0.1,0.02,0.5,0.17,0
4533,2016,0.01,0.38,0.5,0.39,0.12,0.54,0.18,0.3,0.16,0.14,0.06,0.56,0.15,0
4534,2016,0,0.38,0.5,0.28,0.08,0.48,0.18,0.33,0.14,0.18,0.08,0.56,0.13,0
4535,2016,0,0.38,0.48,0.22,0.05,0.45,0.18,0.33,0.12,0.19,0.1,0.55,0.11,0
4536,2016,0,0.37,0.44,0.2,0.05,0.45,0.18,0.33,0.11,0.18,0.15,0.53,0.1,0
4537,2016,0,0.34,0.4,0.19,0.06,0.45,0.17,0.29,0.11,0.16,0.18,0.51,0.13,0
4538,2016,0,0.28,0.33,0.2,0.06,0.47,0.14,0.24,0.11,0.16,0.17,0.48,0.12,0
4539,2016,0,0.22,0.27,0.21,0.05,0.49,0.09,0.22,0.11,0.15,0.15,0.4,0.11,0
4540,2016,0,0.18,0.21,0.21,0.04,0.48,0.05,0.2,0.11,0.15,0.12,0.32,0.11,0
4541,2016,0,0.15,0.17,0.2,0.03,0.45,0.02,0.12,0.1,0.16,0.09,0.26,0.11,0
4542,2016,0,0.12,0.11,0.19,0.02,0.4,0.01,0.09,0.08,0.16,0.05,0.18,0.09,0
4543,2016,0,0.06,0.07,0.14,0.02,0.33,0,0.1,0.05,0.15,0.02,0.1,0.09,0
4544,2016,0,0.02,0.07,0.08,0.02,0.25,0,0.06,0.05,0.15,0.01,0.05,0.11,0
4545,2016,0,0,0.07,0.04,0.02,0.22,0,0.04,0.07,0.15,0,0.01,0.12,0
4546,2016,0,0,0.07,0.02,0.03,0.2,0,0.02,0.12,0.13,0,0,0.12,0
4547,2016,0,0,0.07,0.02,0.04,0.19,0,0.02,0.15,0.11,0,0.01,0.12,0
4548,2016,0,0,0.09,0.04,0.07,0.19,0.01,0.01,0.16,0.11,0,0.02,0.13,0
4549,2016,0.02,0.02,0.12,0.07,0.1,0.19,0.02,0.01,0.16,0.12,0.01,0.03,0.13,0
4550,2016,0.05,0.05,0.17,0.13,0.15,0.2,0.03,0.01,0.16,0.14,0.03,0.04,0.12,0
4551,2016,0.08,0.11,0.23,0.24,0.21,0.21,0.03,0.01,0.16,0.18,0.06,0.04,0.11,0
4552,2016,0.13,0.19,0.3,0.42,0.27,0.22,0.04,0.01,0.16,0.24,0.09,0.04,0.1,0
4553,2016,0.16,0.26,0.37,0.67,0.3,0.21,0.04,0.03,0.13,0.32,0.12,0.05,0.09,0
4554,2016,0.16,0.34,0.43,0.84,0.31,0.2,0.05,0.07,0.11,0.41,0.13,0.05,0.08,0
4555,2016,0.12,0.41,0.44,0.87,0.28,0.23,0.06,0.15,0.09,0.47,0.09,0.03,0.06,0
4556,2016,0.14,0.48,0.47,0.85,0.21,0.27,0.07,0.25,0.08,0.58,0.11,0.02,0.06,0
4557,2016,0.14,0.56,0.5,0.71,0.15,0.29,0.06,0.39,0.07,0.64,0.16,0.02,0.06,0
4558,2016,0.1,0.59,0.49,0.51,0.1,0.32,0.04,0.58,0.05,0.62,0.19,0.04,0.06,0
4559,2016,0.07,0.59,0.44,0.36,0.08,0.38,0.02,0.7,0.04,0.54,0.18,0.07,0.06,0
4560,2016,0.04,0.57,0.39,0.27,0.08,0.45,0,0.71,0.04,0.46,0.16,0.11,0.07,0
4561,2016,0.02,0.53,0.35,0.22,0.09,0.51,0,0.69,0.03,0.39,0.12,0.14,0.09,0
4562,2016,0.01,0.47,0.3,0.2,0.08,0.54,0,0.66,0.03,0.34,0.07,0.18,0.09,0
4563,2016,0.01,0.42,0.25,0.2,0.06,0.56,0,0.62,0.04,0.31,0.03,0.22,0.09,0
4564,2016,0.02,0.39,0.23,0.2,0.04,0.58,0,0.56,0.03,0.29,0.01,0.26,0.08,0
4565,2016,0.03,0.36,0.21,0.19,0.03,0.58,0,0.45,0.03,0.28,0,0.3,0.07,0
4566,2016,0.04,0.29,0.17,0.18,0.01,0.57,0,0.49,0.02,0.22,0,0.31,0.04,0
4567,2016,0.03,0.15,0.14,0.15,0.01,0.5,0,0.47,0.01,0.2,0,0.27,0.03,0
4568,2016,0.02,0.07,0.12,0.12,0.01,0.45,0,0.39,0.01,0.16,0,0.18,0.03,0
4569,2016,0.01,0.02,0.1,0.07,0.01,0.4,0,0.35,0.02,0.12,0.01,0.13,0.03,0
4570,2016,0.01,0.02,0.09,0.04,0.01,0.37,0,0.33,0.05,0.09,0.02,0.1,0.02,0
4571,2016,0.01,0.03,0.1,0.02,0.02,0.37,0,0.33,0.07,0.08,0.03,0.05,0.03,0
4572,2016,0.02,0.08,0.11,0.02,0.05,0.37,0,0.29,0.08,0.07,0.05,0.04,0.05,0
4573,2016,0.02,0.12,0.11,0.05,0.08,0.38,0,0.22,0.07,0.06,0.07,0.06,0.06,0
4574,2016,0.01,0.16,0.11,0.08,0.12,0.41,0,0.14,0.05,0.05,0.1,0.09,0.06,0
4575,2016,0,0.18,0.11,0.15,0.18,0.47,0,0.1,0.03,0.05,0.14,0.14,0.06,0
4576,2016,0,0.18,0.1,0.27,0.22,0.51,0,0.07,0.01,0.05,0.18,0.21,0.06,0
4577,2016,0,0.17,0.11,0.48,0.23,0.54,0,0.04,0,0.04,0.2,0.3,0.06,0
4578,2016,0,0.16,0.12,0.73,0.23,0.53,0,0.02,0,0.05,0.21,0.47,0.07,0
4579,2016,0,0.14,0.14,0.87,0.21,0.47,0,0.01,0,0.06,0.19,0.61,0.07,0
4580,2016,0,0.14,0.23,0.89,0.19,0.47,0,0.02,0,0.09,0.16,0.7,0.09,0
4581,2016,0,0.16,0.3,0.87,0.16,0.47,0,0.03,0,0.13,0.18,0.72,0.08,0
4582,2016,0.07,0.18,0.34,0.69,0.14,0.47,0,0.05,0,0.17,0.18,0.73,0.06,0
4583,2016,0.15,0.2,0.37,0.42,0.11,0.48,0.01,0.07,0,0.19,0.16,0.72,0.04,0
4584,2016,0.16,0.19,0.36,0.21,0.09,0.5,0.05,0.09,0,0.2,0.13,0.72,0.03,0
4585,2016,0.12,0.17,0.34,0.11,0.07,0.54,0.1,0.1,0,0.21,0.1,0.72,0.02,0
4586,2016,0.06,0.12,0.29,0.08,0.06,0.54,0.15,0.1,0,0.21,0.08,0.72,0.02,0
4587,2016,0.02,0.08,0.25,0.09,0.05,0.53,0.16,0.1,0,0.21,0.06,0.69,0.02,0
4588,2016,0.01,0.05,0.23,0.14,0.05,0.52,0.15,0.09,0.01,0.2,0.05,0.67,0.02,0
4589,2016,0.01,0.04,0.22,0.21,0.05,0.51,0.11,0.06,0.04,0.19,0.04,0.66,0.02,0
4590,2016,0,0.03,0.2,0.26,0.04,0.46,0.08,0.05,0.02,0.14,0.03,0.62,0.01,0
4591,2016,0,0.02,0.18,0.25,0.03,0.36,0.06,0.03,0,0.08,0.02,0.56,0,0
4592,2016,0,0.01,0.15,0.14,0.02,0.31,0.06,0.01,0,0.05,0.02,0.46,0,0
4593,2016,0,0.02,0.12,0.06,0.02,0.28,0.07,0.01,0.02,0.03,0.02,0.36,0.01,0
4594,2016,0,0.04,0.1,0.02,0.03,0.24,0.08,0.01,0.03,0.01,0.02,0.36,0.04,0
4595,2016,0,0.06,0.09,0.01,0.04,0.21,0.09,0.01,0.06,0,0.02,0.32,0.07,0
